杪	5	㇒	U+31D2	CJK STROKE P
杪	6	㇔	U+31D4	CJK STROKE D
杪	7	㇒	U+31D2	CJK STROKE P
杭	0	㇐	U+31D0	CJK STROKE H
杭	1	㇑	U+31D1	CJK STROKE S
杭	2	㇒	U+31D2	CJK STROKE P
杭	3	㇔	U+31D4	CJK STROKE D
杭	4	㇑	U+31D1	CJK STROKE S
杭	5	㇐	U+31D0	CJK STROKE H
杭	6	㇒	U+31D2	CJK STROKE P
杭	7	㇈	U+31C8	CJK STROKE HZWG
杯	0	㇐	U+31D0	CJK STROKE H
杯	1	㇑	U+31D1	CJK STROKE S
杯	2	㇒	U+31D2	CJK STROKE P
杯	3	㇔	U+31D4	CJK STROKE D
杯	4	㇐	U+31D0	CJK STROKE H
杯	5	㇒	U+31D2	CJK STROKE P
杯	6	㇑	U+31D1	CJK STROKE S
杯	7	㇔	U+31D4	CJK STROKE D
杰	0	㇐	U+31D0	CJK STROKE H
杰	1	㇑	U+31D1	CJK STROKE S
杰	2	㇒	U+31D2	CJK STROKE P
杰	3	㇏	U+31CF	CJK STROKE N
杰	4	㇔	U+31D4	CJK STROKE D
杰	5	㇔	U+31D4	CJK STROKE D
杰	6	㇔	U+31D4	CJK STROKE D
杰	7	㇔	U+31D4	CJK STROKE D
東	0	㇐	U+31D0	CJK STROKE H
東	1	㇑	U+31D1	CJK STROKE S
東	2	㇕	U+31D5	CJK STROKE HZ
東	3	㇐	U+31D0	CJK STROKE H
東	4	㇐	U+31D0	CJK STROKE H
東	5	㇑	U+31D1	CJK STROKE S
東	6	㇒	U+31D2	CJK STROKE P
東	7	㇏	U+31CF	CJK STROKE N
杲	0	㇑	U+31D1	CJK STROKE S
杲	1	㇕	U+31D5	CJK STROKE HZ
杲	2	㇐	U+31D0	CJK STROKE H
杲	3	㇐	U+31D0	CJK STROKE H
杲	4	㇐	U+31D0	CJK STROKE H
杲	5	㇑	U+31D1	CJK STROKE S
杲	6	㇒	U+31D2	CJK STROKE P
杲	7	㇏	U+31CF	CJK STROKE N
杳	0	㇐	U+31D0	CJK STROKE H
杳	1	㇑	U+31D1	CJK STROKE S
杳	2	㇒	U+31D2	CJK STROKE P
杳	3	㇏	U+31CF	CJK STROKE N
杳	4	㇑	U+31D1	CJK STROKE S
杳	5	㇕	U+31D5	CJK STROKE HZ
杳	6	㇐	U+31D0	CJK STROKE H
杳	7	㇐	U+31D0	CJK STROKE H
杵	0	㇐	U+31D0	CJK STROKE H
杵	1	㇑	U+31D1	CJK STROKE S
杵	2	㇒	U+31D2	CJK STROKE P
杵	3	㇔	U+31D4	CJK STROKE D
杵	4	㇒	U+31D2	CJK STROKE P
杵	5	㇐	U+31D0	CJK STROKE H
杵	6	㇐	U+31D0	CJK STROKE H
杵	7	㇑	U+31D1	CJK STROKE S
杷	0	㇐	U+31D0	CJK STROKE H
杷	1	㇑	U+31D1	CJK STROKE S
杷	2	㇒	U+31D2	CJK STROKE P
杷	3	㇔	U+31D4	CJK STROKE D
杷	4	㇕	U+31D5	CJK STROKE HZ
杷	5	㇑	U+31D1	CJK STROKE S
杷	6	㇐	U+31D0	CJK STROKE H
杷	7	㇟	U+31DF	CJK STROKE SWG
杼	0	㇐	U+31D0	CJK STROKE H
杼	1	㇑	U+31D1	CJK STROKE S
杼	2	㇒	U+31D2	CJK STROKE P
杼	3	㇔	U+31D4	CJK STROKE D
杼	4	㇇	U+31C7	CJK STROKE HP
杼	5	㇔	U+31D4	CJK STROKE D
杼	6	㇇	U+31C7	CJK STROKE HP
杼	7	㇚	U+31DA	CJK STROKE SG
松	0	㇐	U+31D0	CJK STROKE H
松	1	㇑	U+31D1	CJK STROKE S
松	2	㇒	U+31D2	CJK STROKE P
松	3	㇔	U+31D4	CJK STROKE D
松	4	㇒	U+31D2	CJK STROKE P
松	5	㇏	U+31CF	CJK STROKE N
松	6	㇜	U+31DC	CJK STROKE PZ
松	7	㇔	U+31D4	CJK STROKE D
板	0	㇐	U+31D0	CJK STROKE H
板	1	㇑	U+31D1	CJK STROKE S
板	2	㇒	U+31D2	CJK STROKE P
板	3	㇔	U+31D4	CJK STROKE D
板	4	㇐	U+31D0	CJK STROKE H
板	5	㇒	U+31D2	CJK STROKE P
板	6	㇇	U+31C7	CJK STROKE HP
板	7	㇏	U+31CF	CJK STROKE N
枅	0	㇐	U+31D0	CJK STROKE H
枅	1	㇑	U+31D1	CJK STROKE S
枅	2	㇒	U+31D2	CJK STROKE P
枅	3	㇔	U+31D4	CJK STROKE D
枅	4	㇐	U+31D0	CJK STROKE H
枅	5	㇐	U+31D0	CJK STROKE H
枅	6	㇒	U+31D2	CJK STROKE P
枅	7	㇑	U+31D1	CJK STROKE S
枇	0	㇐	U+31D0	CJK STROKE H
枇	1	㇑	U+31D1	CJK STROKE S
枇	2	㇒	U+31D2	CJK STROKE P
枇	3	㇔	U+31D4	CJK STROKE D
枇	4	㇐	U+31D0	CJK STROKE H
枇	5	㇙	U+31D9	CJK STROKE ST
枇	6	㇒	U+31D2	CJK STROKE P
枇	7	㇟	U+31DF	CJK STROKE SWG
枉	0	㇐	U+31D0	CJK STROKE H
枉	1	㇑	U+31D1	CJK STROKE S
枉	2	㇒	U+31D2	CJK STROKE P
枉	3	㇔	U+31D4	CJK STROKE D
枉	4	㇐	U+31D0	CJK STROKE H
枉	5	㇑	U+31D1	CJK STROKE S
枉	6	㇐	U+31D0	CJK STROKE H
枉	7	㇐	U+31D0	CJK STROKE H
枋	0	㇐	U+31D0	CJK STROKE H
枋	1	㇑	U+31D1	CJK STROKE S
枋	2	㇒	U+31D2	CJK STROKE P
枋	3	㇔	U+31D4	CJK STROKE D
枋	4	㇑	U+31D1	CJK STROKE S
枋	5	㇐	U+31D0	CJK STROKE H
枋	6	㇆	U+31C6	CJK STROKE HZG
枋	7	㇒	U+31D2	CJK STROKE P
枌	0	㇐	U+31D0	CJK STROKE H
枌	1	㇑	U+31D1	CJK STROKE S
枌	2	㇒	U+31D2	CJK STROKE P
枌	3	㇔	U+31D4	CJK STROKE D
枌	4	㇒	U+31D2	CJK STROKE P
枌	5	㇏	U+31CF	CJK STROKE N
枌	6	㇆	U+31C6	CJK STROKE HZG
枌	7	㇒	U+31D2	CJK STROKE P
析	0	㇐	U+31D0	CJK STROKE H
析	1	㇑	U+31D1	CJK STROKE S
析	2	㇒	U+31D2	CJK STROKE P
析	3	㇔	U+31D4	CJK STROKE D
析	4	㇒	U+31D2	CJK STROKE P
析	5	㇒	U+31D2	CJK STROKE P
析	6	㇐	U+31D0	CJK STROKE H
析	7	㇑	U+31D1	CJK STROKE S
枕	0	㇐	U+31D0	CJK STROKE H
枕	1	㇑	U+31D1	CJK STROKE S
枕	2	㇒	U+31D2	CJK STROKE P
枕	3	㇔	U+31D4	CJK STROKE D
枕	4	㇔	U+31D4	CJK STROKE D
枕	5	㇖	U+31D6	CJK STROKE HG
枕	6	㇒	U+31D2	CJK STROKE P
枕	7	㇟	U+31DF	CJK STROKE SWG
林	0	㇐	U+31D0	CJK STROKE H
林	1	㇑	U+31D1	CJK STROKE S
林	2	㇒	U+31D2	CJK STROKE P
林	3	㇔	U+31D4	CJK STROKE D
林	4	㇐	U+31D0	CJK STROKE H
林	5	㇑	U+31D1	CJK STROKE S
林	6	㇒	U+31D2	CJK STROKE P
林	7	㇏	U+31CF	CJK STROKE N
枚	0	㇐	U+31D0	CJK STROKE H
枚	1	㇑	U+31D1	CJK STROKE S
枚	2	㇒	U+31D2	CJK STROKE P
枚	3	㇔	U+31D4	CJK STROKE D
枚	4	㇒	U+31D2	CJK STROKE P
枚	5	㇐	U+31D0	CJK STROKE H
枚	6	㇒	U+31D2	CJK STROKE P
枚	7	㇏	U+31CF	CJK STROKE N
果	0	㇑	U+31D1	CJK STROKE S
果	1	㇕	U+31D5	CJK STROKE HZ
果	2	㇐	U+31D0	CJK STROKE H
果	3	㇐	U+31D0	CJK STROKE H
果	4	㇐	U+31D0	CJK STROKE H
果	5	㇑	U+31D1	CJK STROKE S
果	6	㇒	U+31D2	CJK STROKE P
果	7	㇏	U+31CF	CJK STROKE N
枝	0	㇐	U+31D0	CJK STROKE H
枝	1	㇑	U+31D1	CJK STROKE S
枝	2	㇒	U+31D2	CJK STROKE P
枝	3	㇔	U+31D4	CJK STROKE D
枝	4	㇐	U+31D0	CJK STROKE H
枝	5	㇑	U+31D1	CJK STROKE S
枝	6	㇇	U+31C7	CJK STROKE HP
枝	7	㇏	U+31CF	CJK STROKE N
枠	0	㇐	U+31D0	CJK STROKE H
枠	1	㇑	U+31D1	CJK STROKE S
枠	2	㇒	U+31D2	CJK STROKE P
枠	3	㇔	U+31D4	CJK STROKE D
枠	4	㇒	U+31D2	CJK STROKE P
枠	5	㇈	U+31C8	CJK STROKE HZWG
枠	6	㇐	U+31D0	CJK STROKE H
枠	7	㇑	U+31D1	CJK STROKE S
枡	0	㇐	U+31D0	CJK STROKE H
枡	1	㇑	U+31D1	CJK STROKE S
枡	2	㇒	U+31D2	CJK STROKE P
枡	3	㇔	U+31D4	CJK STROKE D
枡	4	㇒	U+31D2	CJK STROKE P
枡	5	㇐	U+31D0	CJK STROKE H
枡	6	㇓	U+31D3	CJK STROKE SP
枡	7	㇑	U+31D1	CJK STROKE S
枢	0	㇐	U+31D0	CJK STROKE H
枢	1	㇑	U+31D1	CJK STROKE S
枢	2	㇒	U+31D2	CJK STROKE P
枢	3	㇔	U+31D4	CJK STROKE D
枢	4	㇐	U+31D0	CJK STROKE H
枢	5	㇒	U+31D2	CJK STROKE P
枢	6	㇔	U+31D4	CJK STROKE D
枢	7	㇗	U+31D7	CJK STROKE SZ
枦	0	㇐	U+31D0	CJK STROKE H
枦	1	㇑	U+31D1	CJK STROKE S
枦	2	㇒	U+31D2	CJK STROKE P
枦	3	㇏	U+31CF	CJK STROKE N
枦	4	㇐	U+31D0	CJK STROKE H
枦	5	㇕	U+31D5	CJK STROKE HZ
枦	6	㇐	U+31D0	CJK STROKE H
枦	7	㇒	U+31D2	CJK STROKE P
枩	0	㇐	U+31D0	CJK STROKE H
枩	1	㇑	U+31D1	CJK STROKE S
枩	2	㇒	U+31D2	CJK STROKE P
枩	3	㇏	U+31CF	CJK STROKE N
枩	4	㇒	U+31D2	CJK STROKE P
枩	5	㇔	U+31D4	CJK STROKE D
枩	6	㇜	U+31DC	CJK STROKE PZ
枩	7	㇔	U+31D4	CJK STROKE D
枯	0	㇐	U+31D0	CJK STROKE H
枯	1	㇑	U+31D1	CJK STROKE S
枯	2	㇒	U+31D2	CJK STROKE P
枯	3	㇔	U+31D4	CJK STROKE D
枯	4	㇐	U+31D0	CJK STROKE H
枯	5	㇑	U+31D1	CJK STROKE S
枯	6	㇑	U+31D1	CJK STROKE S
枯	7	㇕	U+31D5	CJK STROKE HZ
枯	8	㇐	U+31D0	CJK STROKE H
枳	0	㇐	U+31D0	CJK STROKE H
枳	1	㇑	U+31D1	CJK STROKE S
枳	2	㇒	U+31D2	CJK STROKE P
枳	3	㇔	U+31D4	CJK STROKE D
枳	4	㇑	U+31D1	CJK STROKE S
枳	5	㇕	U+31D5	CJK STROKE HZ
枳	6	㇐	U+31D0	CJK STROKE H
枳	7	㇒	U+31D2	CJK STROKE P
枳	8	㇏	U+31CF	CJK STROKE N
枴	0	㇐	U+31D0	CJK STROKE H
枴	1	㇑	U+31D1	CJK STROKE S
枴	2	㇒	U+31D2	CJK STROKE P
枴	3	㇔	U+31D4	CJK STROKE D
枴	4	㇑	U+31D1	CJK STROKE S
枴	5	㇕	U+31D5	CJK STROKE HZ
枴	6	㇐	U+31D0	CJK STROKE H
枴	7	㇆	U+31C6	CJK STROKE HZG
枴	8	㇒	U+31D2	CJK STROKE P
架	0	㇆	U+31C6	CJK STROKE HZG
架	1	㇒	U+31D2	CJK STROKE P
架	2	㇑	U+31D1	CJK STROKE S
架	3	㇕	U+31D5	CJK STROKE HZ
架	4	㇐	U+31D0	CJK STROKE H
架	5	㇐	U+31D0	CJK STROKE H
架	6	㇑	U+31D1	CJK STROKE S
架	7	㇒	U+31D2	CJK STROKE P
架	8	㇏	U+31CF	CJK STROKE N
枷	0	㇐	U+31D0	CJK STROKE H
枷	1	㇑	U+31D1	CJK STROKE S
枷	2	㇒	U+31D2	CJK STROKE P
枷	3	㇔	U+31D4	CJK STROKE D
枷	4	㇆	U+31C6	CJK STROKE HZG
枷	5	㇒	U+31D2	CJK STROKE P
枷	6	㇑	U+31D1	CJK STROKE S
枷	7	㇕	U+31D5	CJK STROKE HZ
枷	8	㇐	U+31D0	CJK STROKE H
枸	0	㇐	U+31D0	CJK STROKE H
枸	1	㇑	U+31D1	CJK STROKE S
枸	2	㇒	U+31D2	CJK STROKE P
枸	3	㇔	U+31D4	CJK STROKE D
枸	4	㇒	U+31D2	CJK STROKE P
枸	5	㇆	U+31C6	CJK STROKE HZG
枸	6	㇑	U+31D1	CJK STROKE S
枸	7	㇕	U+31D5	CJK STROKE HZ
枸	8	㇐	U+31D0	CJK STROKE H
枹	0	㇐	U+31D0	CJK STROKE H
枹	1	㇑	U+31D1	CJK STROKE S
枹	2	㇒	U+31D2	CJK STROKE P
枹	3	㇔	U+31D4	CJK STROKE D
枹	4	㇒	U+31D2	CJK STROKE P
枹	5	㇆	U+31C6	CJK STROKE HZG
枹	6	㇕	U+31D5	CJK STROKE HZ
枹	7	㇐	U+31D0	CJK STROKE H
枹	8	㇟	U+31DF	CJK STROKE SWG
柁	0	㇐	U+31D0	CJK STROKE H
柁	1	㇑	U+31D1	CJK STROKE S
柁	2	㇒	U+31D2	CJK STROKE P
柁	3	㇔	U+31D4	CJK STROKE D
柁	4	㇑	U+31D1	CJK STROKE S
柁	5	㇔	U+31D4	CJK STROKE D
柁	6	㇖	U+31D6	CJK STROKE HG
柁	7	㇒	U+31D2	CJK STROKE P
柁	8	㇟	U+31DF	CJK STROKE SWG
柄	0	㇐	U+31D0	CJK STROKE H
柄	1	㇑	U+31D1	CJK STROKE S
柄	2	㇒	U+31D2	CJK STROKE P
柄	3	㇔	U+31D4	CJK STROKE D
柄	4	㇐	U+31D0	CJK STROKE H
柄	5	㇑	U+31D1	CJK STROKE S
柄	6	㇆	U+31C6	CJK STROKE HZG
柄	7	㇒	U+31D2	CJK STROKE P
柄	8	㇔	U+31D4	CJK STROKE D
柆	0	㇐	U+31D0	CJK STROKE H
柆	1	㇑	U+31D1	CJK STROKE S
柆	2	㇒	U+31D2	CJK STROKE P
柆	3	㇔	U+31D4	CJK STROKE D
柆	4	㇑	U+31D1	CJK STROKE S
柆	5	㇐	U+31D0	CJK STROKE H
柆	6	㇔	U+31D4	CJK STROKE D
柆	7	㇒	U+31D2	CJK STROKE P
柆	8	㇐	U+31D0	CJK STROKE H
柊	0	㇐	U+31D0	CJK STROKE H
柊	1	㇑	U+31D1	CJK STROKE S
柊	2	㇒	U+31D2	CJK STROKE P
柊	3	㇔	U+31D4	CJK STROKE D
柊	4	㇒	U+31D2	CJK STROKE P
柊	5	㇇	U+31C7	CJK STROKE HP
柊	6	㇏	U+31CF	CJK STROKE N
柊	7	㇔	U+31D4	CJK STROKE D
柊	8	㇀	U+31C0	CJK STROKE T
柎	0	㇐	U+31D0	CJK STROKE H
柎	1	㇑	U+31D1	CJK STROKE S
柎	2	㇒	U+31D2	CJK STROKE P
柎	3	㇔	U+31D4	CJK STROKE D
柎	4	㇒	U+31D2	CJK STROKE P
柎	5	㇑	U+31D1	CJK STROKE S
柎	6	㇐	U+31D0	CJK STROKE H
柎	7	㇚	U+31DA	CJK STROKE SG
柎	8	㇔	U+31D4	CJK STROKE D
柏	0	㇐	U+31D0	CJK STROKE H
柏	1	㇑	U+31D1	CJK STROKE S
柏	2	㇒	U+31D2	CJK STROKE P
柏	3	㇔	U+31D4	CJK STROKE D
柏	4	㇔	U+31D4	CJK STROKE D
柏	5	㇑	U+31D1	CJK STROKE S
柏	6	㇕	U+31D5	CJK STROKE HZ
柏	7	㇐	U+31D0	CJK STROKE H
柏	8	㇐	U+31D0	CJK STROKE H
某	0	㇐	U+31D0	CJK STROKE H
某	1	㇑	U+31D1	CJK STROKE S
某	2	㇑	U+31D1	CJK STROKE S
某	3	㇐	U+31D0	CJK STROKE H
某	4	㇐	U+31D0	CJK STROKE H
某	5	㇐	U+31D0	CJK STROKE H
某	6	㇑	U+31D1	CJK STROKE S
某	7	㇒	U+31D2	CJK STROKE P
某	8	㇏	U+31CF	CJK STROKE N
柑	0	㇐	U+31D0	CJK STROKE H
柑	1	㇑	U+31D1	CJK STROKE S
柑	2	㇒	U+31D2	CJK STROKE P
柑	3	㇔	U+31D4	CJK STROKE D
柑	4	㇐	U+31D0	CJK STROKE H
柑	5	㇑	U+31D1	CJK STROKE S
柑	6	㇑	U+31D1	CJK STROKE S
柑	7	㇐	U+31D0	CJK STROKE H
柑	8	㇐	U+31D0	CJK STROKE H
染	0	㇔	U+31D4	CJK STROKE D
染	1	㇔	U+31D4	CJK STROKE D
染	2	㇀	U+31C0	CJK STROKE T
染	3	㇒	U+31D2	CJK STROKE P
染	4	㇈	U+31C8	CJK STROKE HZWG
染	5	㇐	U+31D0	CJK STROKE H
染	6	㇑	U+31D1	CJK STROKE S
染	7	㇒	U+31D2	CJK STROKE P
染	8	㇏	U+31CF	CJK STROKE N
柔	0	㇇	U+31C7	CJK STROKE HP
柔	1	㇔	U+31D4	CJK STROKE D
柔	2	㇇	U+31C7	CJK STROKE HP
柔	3	㇚	U+31DA	CJK STROKE SG
柔	4	㇒	U+31D2	CJK STROKE P
柔	5	㇐	U+31D0	CJK STROKE H
柔	6	㇑	U+31D1	CJK STROKE S
柔	7	㇒	U+31D2	CJK STROKE P
柔	8	㇏	U+31CF	CJK STROKE N
柘	0	㇐	U+31D0	CJK STROKE H
柘	1	㇑	U+31D1	CJK STROKE S
柘	2	㇒	U+31D2	CJK STROKE P
柘	3	㇔	U+31D4	CJK STROKE D
柘	4	㇐	U+31D0	CJK STROKE H
柘	5	㇒	U+31D2	CJK STROKE P
柘	6	㇑	U+31D1	CJK STROKE S
柘	7	㇕	U+31D5	CJK STROKE HZ
柘	8	㇐	U+31D0	CJK STROKE H
柚	0	㇐	U+31D0	CJK STROKE H
柚	1	㇑	U+31D1	CJK STROKE S
柚	2	㇒	U+31D2	CJK STROKE P
柚	3	㇔	U+31D4	CJK STROKE D
柚	4	㇑	U+31D1	CJK STROKE S
柚	5	㇕	U+31D5	CJK STROKE HZ
柚	6	㇑	U+31D1	CJK STROKE S
柚	7	㇐	U+31D0	CJK STROKE H
柚	8	㇐	U+31D0	CJK STROKE H
柝	0	㇐	U+31D0	CJK STROKE H
柝	1	㇑	U+31D1	CJK STROKE S
柝	2	㇒	U+31D2	CJK STROKE P
柝	3	㇔	U+31D4	CJK STROKE D
柝	4	㇒	U+31D2	CJK STROKE P
柝	5	㇒	U+31D2	CJK STROKE P
柝	6	㇐	U+31D0	CJK STROKE H
柝	7	㇑	U+31D1	CJK STROKE S
柝	8	㇔	U+31D4	CJK STROKE D
柞	0	㇐	U+31D0	CJK STROKE H
柞	1	㇑	U+31D1	CJK STROKE S
柞	2	㇒	U+31D2	CJK STROKE P
柞	3	㇔	U+31D4	CJK STROKE D
柞	4	㇒	U+31D2	CJK STROKE P
柞	5	㇐	U+31D0	CJK STROKE H
柞	6	㇑	U+31D1	CJK STROKE S
柞	7	㇐	U+31D0	CJK STROKE H
柞	8	㇐	U+31D0	CJK STROKE H
柢	0	㇐	U+31D0	CJK STROKE H
柢	1	㇑	U+31D1	CJK STROKE S
柢	2	㇒	U+31D2	CJK STROKE P
柢	3	㇔	U+31D4	CJK STROKE D
柢	4	㇒	U+31D2	CJK STROKE P
柢	5	㇙	U+31D9	CJK STROKE ST
柢	6	㇐	U+31D0	CJK STROKE H
柢	7	㇂	U+31C2	CJK STROKE XG
柢	8	㇐	U+31D0	CJK STROKE H
柤	0	㇐	U+31D0	CJK STROKE H
柤	1	㇑	U+31D1	CJK STROKE S
柤	2	㇒	U+31D2	CJK STROKE P
柤	3	㇔	U+31D4	CJK STROKE D
柤	4	㇑	U+31D1	CJK STROKE S
柤	5	㇕	U+31D5	CJK STROKE HZ
柤	6	㇐	U+31D0	CJK STROKE H
柤	7	㇐	U+31D0	CJK STROKE H
柤	8	㇐	U+31D0	CJK STROKE H
柧	0	㇐	U+31D0	CJK STROKE H
柧	1	㇑	U+31D1	CJK STROKE S
柧	2	㇒	U+31D2	CJK STROKE P
柧	3	㇔	U+31D4	CJK STROKE D
柧	4	㇒	U+31D2	CJK STROKE P
柧	5	㇒	U+31D2	CJK STROKE P
柧	6	㇑	U+31D1	CJK STROKE S
柧	7	㇐	U+31D0	CJK STROKE H
柧	8	㇔	U+31D4	CJK STROKE D
柧	9	㇏	U+31CF	CJK STROKE N
柩	0	㇐	U+31D0	CJK STROKE H
柩	1	㇑	U+31D1	CJK STROKE S
柩	2	㇒	U+31D2	CJK STROKE P
柩	3	㇔	U+31D4	CJK STROKE D
柩	4	㇐	U+31D0	CJK STROKE H
柩	5	㇒	U+31D2	CJK STROKE P
柩	6	㇇	U+31C7	CJK STROKE HP
柩	7	㇏	U+31CF	CJK STROKE N
柩	8	㇗	U+31D7	CJK STROKE SZ
柬	0	㇐	U+31D0	CJK STROKE H
柬	1	㇑	U+31D1	CJK STROKE S
柬	2	㇕	U+31D5	CJK STROKE HZ
柬	3	㇔	U+31D4	CJK STROKE D
柬	4	㇒	U+31D2	CJK STROKE P
柬	5	㇐	U+31D0	CJK STROKE H
柬	6	㇑	U+31D1	CJK STROKE S
柬	7	㇒	U+31D2	CJK STROKE P
柬	8	㇏	U+31CF	CJK STROKE N
柮	0	㇐	U+31D0	CJK STROKE H
柮	1	㇑	U+31D1	CJK STROKE S
柮	2	㇒	U+31D2	CJK STROKE P
柮	3	㇔	U+31D4	CJK STROKE D
柮	4	㇑	U+31D1	CJK STROKE S
柮	5	㇄	U+31C4	CJK STROKE SW
柮	6	㇑	U+31D1	CJK STROKE S
柮	7	㇄	U+31C4	CJK STROKE SW
柮	8	㇑	U+31D1	CJK STROKE S
柯	0	㇐	U+31D0	CJK STROKE H
柯	1	㇑	U+31D1	CJK STROKE S
柯	2	㇒	U+31D2	CJK STROKE P
柯	3	㇔	U+31D4	CJK STROKE D
柯	4	㇐	U+31D0	CJK STROKE H
柯	5	㇑	U+31D1	CJK STROKE S
柯	6	㇕	U+31D5	CJK STROKE HZ
柯	7	㇐	U+31D0	CJK STROKE H
柯	8	㇚	U+31DA	CJK STROKE SG
柱	0	㇐	U+31D0	CJK STROKE H
柱	1	㇑	U+31D1	CJK STROKE S
柱	2	㇒	U+31D2	CJK STROKE P
柱	3	㇔	U+31D4	CJK STROKE D
柱	4	㇔	U+31D4	CJK STROKE D
柱	5	㇐	U+31D0	CJK STROKE H
柱	6	㇑	U+31D1	CJK STROKE S
柱	7	㇐	U+31D0	CJK STROKE H
柱	8	㇐	U+31D0	CJK STROKE H
柳	0	㇐	U+31D0	CJK STROKE H
柳	1	㇑	U+31D1	CJK STROKE S
柳	2	㇒	U+31D2	CJK STROKE P
柳	3	㇔	U+31D4	CJK STROKE D
柳	4	㇒	U+31D2	CJK STROKE P
柳	5	㇙	U+31D9	CJK STROKE ST
柳	6	㇒	U+31D2	CJK STROKE P
柳	7	㇆	U+31C6	CJK STROKE HZG
柳	8	㇑	U+31D1	CJK STROKE S
柴	0	㇑	U+31D1	CJK STROKE S
柴	1	㇐	U+31D0	CJK STROKE H
柴	2	㇑	U+31D1	CJK STROKE S
柴	3	㇐	U+31D0	CJK STROKE H
柴	4	㇒	U+31D2	CJK STROKE P
柴	5	㇟	U+31DF	CJK STROKE SWG
柴	6	㇐	U+31D0	CJK STROKE H
柴	7	㇑	U+31D1	CJK STROKE S
柴	8	㇒	U+31D2	CJK STROKE P
柴	9	㇏	U+31CF	CJK STROKE N
柵	0	㇐	U+31D0	CJK STROKE H
柵	1	㇑	U+31D1	CJK STROKE S
柵	2	㇒	U+31D2	CJK STROKE P
柵	3	㇔	U+31D4	CJK STROKE D
柵	4	㇑	U+31D1	CJK STROKE S
柵	5	㇆	U+31C6	CJK STROKE HZG
柵	6	㇑	U+31D1	CJK STROKE S
柵	7	㇑	U+31D1	CJK STROKE S
柵	8	㇐	U+31D0	CJK STROKE H
査	0	㇐	U+31D0	CJK STROKE H
査	1	㇑	U+31D1	CJK STROKE S
査	2	㇒	U+31D2	CJK STROKE P
査	3	㇏	U+31CF	CJK STROKE N
査	4	㇑	U+31D1	CJK STROKE S
査	5	㇕	U+31D5	CJK STROKE HZ
査	6	㇐	U+31D0	CJK STROKE H
査	7	㇐	U+31D0	CJK STROKE H
査	8	㇐	U+31D0	CJK STROKE H
柾	0	㇐	U+31D0	CJK STROKE H
柾	1	㇑	U+31D1	CJK STROKE S
柾	2	㇒	U+31D2	CJK STROKE P
柾	3	㇔	U+31D4	CJK STROKE D
柾	4	㇐	U+31D0	CJK STROKE H
柾	5	㇑	U+31D1	CJK STROKE S
柾	6	㇐	U+31D0	CJK STROKE H
柾	7	㇑	U+31D1	CJK STROKE S
柾	8	㇐	U+31D0	CJK STROKE H
柿	0	㇐	U+31D0	CJK STROKE H
柿	1	㇑	U+31D1	CJK STROKE S
柿	2	㇒	U+31D2	CJK STROKE P
柿	3	㇔	U+31D4	CJK STROKE D
柿	4	㇑	U+31D1	CJK STROKE S
柿	5	㇐	U+31D0	CJK STROKE H
柿	6	㇑	U+31D1	CJK STROKE S
柿	7	㇆	U+31C6	CJK STROKE HZG
柿	8	㇑	U+31D1	CJK STROKE S
栂	0	㇐	U+31D0	CJK STROKE H
栂	1	㇑	U+31D1	CJK STROKE S
栂	2	㇒	U+31D2	CJK STROKE P
栂	3	㇔	U+31D4	CJK STROKE D
栂	4	㇛	U+31DB	CJK STROKE PD
栂	5	㇆	U+31C6	CJK STROKE HZG
栂	6	㇔	U+31D4	CJK STROKE D
栂	7	㇔	U+31D4	CJK STROKE D
栂	8	㇐	U+31D0	CJK STROKE H
栃	0	㇐	U+31D0	CJK STROKE H
栃	1	㇑	U+31D1	CJK STROKE S
栃	2	㇒	U+31D2	CJK STROKE P
栃	3	㇔	U+31D4	CJK STROKE D
栃	4	㇒	U+31D2	CJK STROKE P
栃	5	㇒	U+31D2	CJK STROKE P
栃	6	㇐	U+31D0	CJK STROKE H
栃	7	㇆	U+31C6	CJK STROKE HZG
栃	8	㇒	U+31D2	CJK STROKE P
栄	0	㇔	U+31D4	CJK STROKE D
栄	1	㇔	U+31D4	CJK STROKE D
栄	2	㇒	U+31D2	CJK STROKE P
栄	3	㇔	U+31D4	CJK STROKE D
栄	4	㇖	U+31D6	CJK STROKE HG
栄	5	㇐	U+31D0	CJK STROKE H
栄	6	㇑	U+31D1	CJK STROKE S
栄	7	㇒	U+31D2	CJK STROKE P
栄	8	㇏	U+31CF	CJK STROKE N
栓	0	㇐	U+31D0	CJK STROKE H
栓	1	㇑	U+31D1	CJK STROKE S
栓	2	㇒	U+31D2	CJK STROKE P
栓	3	㇔	U+31D4	CJK STROKE D
栓	4	㇒	U+31D2	CJK STROKE P
栓	5	㇏	U+31CF	CJK STROKE N
栓	6	㇐	U+31D0	CJK STROKE H
栓	7	㇑	U+31D1	CJK STROKE S
栓	8	㇐	U+31D0	CJK STROKE H
栓	9	㇐	U+31D0	CJK STROKE H
栖	0	㇐	U+31D0	CJK STROKE H
栖	1	㇑	U+31D1	CJK STROKE S
栖	2	㇒	U+31D2	CJK STROKE P
栖	3	㇔	U+31D4	CJK STROKE D
栖	4	㇐	U+31D0	CJK STROKE H
栖	5	㇑	U+31D1	CJK STROKE S
栖	6	㇕	U+31D5	CJK STROKE HZ
栖	7	㇒	U+31D2	CJK STROKE P
